Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2025-06-12 10:09:19;"Upper 2";"Chest Fly (Dumbbell)";1;6;kg;12;;;;0;"";;1h 29m
2025-06-12 10:09:19;"Upper 2";"Chest Fly (Dumbbell)";2;6;kg;12;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Chest Fly (Dumbbell)";3;6;kg;12;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Preacher Curl (Barbell)";1;10;kg;12;;;;0;"";;1h 29m
2025-06-12 10:09:19;"Upper 2";"Preacher Curl (Barbell)";2;10;kg;9;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Preacher Curl (Barbell)";3;10;kg;8;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Hammer Curl (Dumbbell)";1;6;kg;12;;;;0;"";;1h 29m
2025-06-12 10:09:19;"Upper 2";"Hammer Curl (Dumbbell)";2;6;kg;12;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Hammer Curl (Dumbbell)";3;6;kg;12;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Triceps Pushdown (Cable - Straight Bar)";1;36;kg;12;;;;0;"";;1h 29m
2025-06-12 10:09:19;"Upper 2";"Triceps Pushdown (Cable - Straight Bar)";2;43;kg;10;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Triceps Pushdown (Cable - Straight Bar)";3;36;kg;10;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Skullcrusher (Barbell)";1;10;kg;11;;;;0;"";;1h 29m
2025-06-12 10:09:19;"Upper 2";"Skullcrusher (Barbell)";2;10;kg;10;;;;0;;;1h 29m
2025-06-12 10:09:19;"Upper 2";"Skullcrusher (Barbell)";3;10;kg;8;;;;0;;;1h 29m
2025-06-13 15:45:42;"Lower 2";"Lying Leg Curl (Machine)";1;14;kg;10;;;;0;"";"glute focused";1h 3m
2025-06-13 15:45:42;"Lower 2";"Lying Leg Curl (Machine)";2;30;kg;15;;;;0;;;1h 3m
2025-06-13 15:45:42;"Lower 2";"Lying Leg Curl (Machine)";3;30;kg;13;;;;0;;;1h 3m
2025-06-13 15:45:42;"Lower 2";"Lying Leg Curl (Machine)";4;30;kg;12;;;;0;;;1h 3m
2025-06-13 15:45:42;"Lower 2";"Hip Abductor (Machine)";1;48;kg;12;;;;0;"";;1h 3m
2025-06-13 15:45:42;"Lower 2";"Hip Abductor (Machine)";2;48;kg;8;;;;0;;;1h 3m
2025-06-13 15:45:42;"Lower 2";"Hip Abductor (Machine)";3;41;kg;12;;;;0;;;1h 3m
2025-06-13 15:45:42;"Lower 2";"Lunge (Dumbbell)";1;20;kg;8;;;;0;"";;1h 3m
2025-06-13 15:45:42;"Lower 2";"Lunge (Dumbbell)";2;20;kg;10;;;;0;;;1h 3m
2025-06-13 15:45:42;"Lower 2";"Lunge (Dumbbell)";3;16;kg;8;;;;0;;;1h 3m
2025-06-13 15:45:42;"Lower 2";"Seated Leg Press (Machine)";1;90;kg;12;;;;0;"";;1h 3m
2025-06-13 15:45:42;"Lower 2";"Seated Leg Press (Machine)";2;90;kg;12;;;;0;;;1h 3m
2025-06-13 15:45:42;"Lower 2";"Seated Leg Press (Machine)";3;90;kg;12;;;;0;;;1h 3m
2025-06-13 15:45:42;"Lower 2";"Calf Press on Leg Press";1;64;kg;10;;;;0;"";;1h 3m
2025-06-13 15:45:42;"Lower 2";"Calf Press on Leg Press";2;64;kg;10;;;;0;;;1h 3m
2025-06-13 15:45:42;"Lower 2";"Calf Press on Leg Press";3;64;kg;15;;;;0;;;1h 3m
2025-06-14 09:42:21;"Upper 3";"Preacher Curl (Barbell)";1;10;kg;11;;;;0;"";"shoulder and arm focused";51m
2025-06-14 09:42:21;"Upper 3";"Preacher Curl (Barbell)";2;10;kg;7;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Preacher Curl (Barbell)";3;10;kg;10;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Concentration Curl (Dumbbell)";1;6;kg;12;;;;0;"";;51m
2025-06-14 09:42:21;"Upper 3";"Concentration Curl (Dumbbell)";2;6;kg;12;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Concentration Curl (Dumbbell)";3;6;kg;12;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Seated Overhead Press (Dumbbell)";1;8;kg;15;;;;0;"Last is back off";;51m
2025-06-14 09:42:21;"Upper 3";"Seated Overhead Press (Dumbbell)";2;8;kg;10;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Seated Overhead Press (Dumbbell)";3;8;kg;8;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Chest Press (Machine)";1;50;kg;12;;;;0;"";;51m
2025-06-14 09:42:21;"Upper 3";"Chest Press (Machine)";2;50;kg;10;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Chest Press (Machine)";3;36;kg;10;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Seated Row (Cable)";1;14;kg;12;;;;0;"";;51m
2025-06-14 09:42:21;"Upper 3";"Seated Row (Cable)";2;43;kg;12;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Seated Row (Cable)";3;43;kg;12;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Seated Row (Cable)";4;43;kg;10;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Triceps Pushdown (Cable - Straight Bar)";1;30;kg;10;;;;0;"";;51m
2025-06-14 09:42:21;"Upper 3";"Triceps Pushdown (Cable - Straight Bar)";2;30;kg;10;;;;0;;;51m
2025-06-14 09:42:21;"Upper 3";"Triceps Pushdown (Cable - Straight Bar)";3;30;kg;10;;;;0;;;51m
2025-06-16 15:54:42;"Upper 1";"Bench Press (Barbell)";1;30;kg;10;;;;0;"3rd set is back off 60/85% ";"chest focuses";1h 14m
2025-06-16 15:54:42;"Upper 1";"Bench Press (Barbell)";2;55;kg;8;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Bench Press (Barbell)";3;55;kg;8;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Bench Press (Barbell)";4;40;kg;10;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Chest Fly";1;36;kg;10;;;;0;"";;1h 14m
2025-06-16 15:54:42;"Upper 1";"Chest Fly";2;36;kg;8;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Chest Fly";3;30;kg;8;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Pull Up (Assisted)";1;43;kg;7;;;;0;"More support only did 7";;1h 14m
2025-06-16 15:54:42;"Upper 1";"Pull Up (Assisted)";2;64;kg;8;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Pull Up (Assisted)";3;64;kg;12;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Lat Pulldown (Cable)";1;35;kg;12;;;;0;"";;1h 14m
2025-06-16 15:54:42;"Upper 1";"Lat Pulldown (Cable)";2;45;kg;12;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Lat Pulldown (Cable)";3;45;kg;8;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Bicep Curl (Barbell)";1;10;kg;10;;;;0;"";;1h 14m
2025-06-16 15:54:42;"Upper 1";"Bicep Curl (Barbell)";2;10;kg;10;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Bicep Curl (Barbell)";3;10;kg;10;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Skullcrusher (Barbell)";1;15;kg;10;;;;0;"";;1h 14m
2025-06-16 15:54:42;"Upper 1";"Skullcrusher (Barbell)";2;15;kg;8;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Skullcrusher (Barbell)";3;15;kg;8;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Lateral Raise (Dumbbell)";1;8;kg;12;;;;0;"";;1h 14m
2025-06-16 15:54:42;"Upper 1";"Lateral Raise (Dumbbell)";2;8;kg;8;;;;0;;;1h 14m
2025-06-16 15:54:42;"Upper 1";"Lateral Raise (Dumbbell)";3;8;kg;8;;;;0;;;1h 14m
2025-06-17 10:27:39;"Lower 1";"Hack Squat";1;35;kg;8;;;;0;"3rd is back off";"quad focused";55m
2025-06-17 10:27:39;"Lower 1";"Hack Squat";2;35;kg;6;;;;0;;;55m
2025-06-17 10:27:39;"Lower 1";"Hack Squat";3;25;kg;8;;;;0;;;55m
2025-06-17 10:27:39;"Lower 1";"Hack Squat";4;0;kg;8;;;;0;;;55m
2025-06-17 10:27:39;"Lower 1";"Lying Leg Curl (Machine)";1;30;kg;14;;;;0;"";;55m
2025-06-17 10:27:39;"Lower 1";"Lying Leg Curl (Machine)";2;30;kg;8;;;;0;;;55m
2025-06-17 10:27:39;"Lower 1";"Leg Extension (Machine)";1;50;kg;10;;;;0;"";;55m
2025-06-17 10:27:39;"Lower 1";"Leg Extension (Machine)";2;43;kg;10;;;;0;;;55m
2025-06-17 10:27:39;"Lower 1";"Leg Extension (Machine)";3;43;kg;12;;;;0;;;55m
2025-06-17 10:27:39;"Lower 1";"Romanian Deadlift (Barbell)";1;20;kg;12;;;;0;"";;55m
2025-06-17 10:27:39;"Lower 1";"Romanian Deadlift (Barbell)";2;20;kg;10;;;;0;;;55m
2025-06-17 10:27:39;"Lower 1";"Romanian Deadlift (Barbell)";3;20;kg;14;;;;0;;;55m
2025-06-17 10:27:39;"Lower 1";"Calf Press on Leg Press";1;90;kg;10;;;;0;"";;55m
2025-06-17 10:27:39;"Lower 1";"Calf Press on Leg Press";2;70;kg;12;;;;0;;;55m
2025-06-17 10:27:39;"Lower 1";"Calf Press on Leg Press";3;70;kg;10;;;;0;;;55m
2025-06-20 11:42:18;"Upper 2";"Lat Pulldown (Cable)";1;35;kg;14;;;;0;"";"Back focused";49m
2025-06-20 11:42:18;"Upper 2";"Lat Pulldown (Cable)";2;45;kg;10;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Lat Pulldown (Cable)";3;45;kg;10;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Seated Row (Cable)";1;43;kg;10;;;;0;"";;49m
2025-06-20 11:42:18;"Upper 2";"Seated Row (Cable)";2;43;kg;13;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Seated Row (Cable)";3;43;kg;12;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Shoulder Press (Machine)";1;30;kg;12;;;;0;"";;49m
2025-06-20 11:42:18;"Upper 2";"Shoulder Press (Machine)";2;30;kg;10;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Shoulder Press (Machine)";3;30;kg;9;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Incline Bench Press (Barbell)";1;50;kg;6;;;;0;"Back off";;49m
2025-06-20 11:42:18;"Upper 2";"Incline Bench Press (Barbell)";2;50;kg;6;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Incline Bench Press (Barbell)";3;40;kg;8;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Incline Bench Press (Barbell)";4;30;kg;10;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Chest Fly";1;36;kg;12;;;;0;"";;49m
2025-06-20 11:42:18;"Upper 2";"Chest Fly";2;36;kg;8;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Chest Fly";3;30;kg;10;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Preacher Curl (Barbell)";1;15;kg;12;;;;0;"";;49m
2025-06-20 11:42:18;"Upper 2";"Preacher Curl (Barbell)";2;10;kg;12;;;;0;;;49m
2025-06-20 11:42:18;"Upper 2";"Preacher Curl (Barbell)";3;10;kg;10;;;;0;;;49m
2025-06-23 09:21:18;"Upper 1";"Chest Fly";1;36;kg;10;;;;0;"3rd set is back off 60/85% ";"chest focuses";54m
2025-06-23 09:21:18;"Upper 1";"Chest Fly";2;36;kg;9;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Chest Fly";3;36;kg;9;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Incline Bench Press (Barbell)";1;60;kg;6;;;;0;"";;54m
2025-06-23 09:21:18;"Upper 1";"Incline Bench Press (Barbell)";2;55;kg;8;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Incline Bench Press (Barbell)";3;50;kg;8;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Incline Bench Press (Barbell)";4;30;kg;10;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Pull Up (Assisted)";1;50;kg;10;;;;0;"";;54m
2025-06-23 09:21:18;"Upper 1";"Pull Up (Assisted)";2;50;kg;10;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Pull Up (Assisted)";3;50;kg;9;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Seated Row (Cable)";1;43;kg;10;;;;0;"";;54m
2025-06-23 09:21:18;"Upper 1";"Seated Row (Cable)";2;43;kg;10;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Seated Row (Cable)";3;43;kg;10;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Preacher Curl (Barbell)";1;15;kg;10;;;;0;"";;54m
2025-06-23 09:21:18;"Upper 1";"Preacher Curl (Barbell)";2;15;kg;10;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Preacher Curl (Barbell)";3;15;kg;9;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Lateral Raise (Dumbbell)";1;6;kg;10;;;;0;"";;54m
2025-06-23 09:21:18;"Upper 1";"Lateral Raise (Dumbbell)";2;6;kg;10;;;;0;;;54m
2025-06-23 09:21:18;"Upper 1";"Lateral Raise (Dumbbell)";3;6;kg;10;;;;0;;;54m
2025-06-24 09:39:37;"Lower 1";"Hack Squat";1;35;kg;8;;;;0;"3rd is back off";"quad focused";1h 8m
2025-06-24 09:39:37;"Lower 1";"Hack Squat";2;30;kg;6;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Hack Squat";3;20;kg;8;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Hack Squat";4;10;kg;8;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Lying Leg Curl (Machine)";1;43;kg;10;;;;0;"";;1h 8m
2025-06-24 09:39:37;"Lower 1";"Lying Leg Curl (Machine)";2;43;kg;8;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Lying Leg Curl (Machine)";3;36;kg;8;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Leg Extension (Machine)";1;43;kg;10;;;;0;"";;1h 8m
2025-06-24 09:39:37;"Lower 1";"Leg Extension (Machine)";2;43;kg;12;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Leg Extension (Machine)";3;43;kg;15;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Romanian Deadlift (Barbell)";1;25;kg;10;;;;0;"";;1h 8m
2025-06-24 09:39:37;"Lower 1";"Romanian Deadlift (Barbell)";2;25;kg;12;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Romanian Deadlift (Barbell)";3;25;kg;14;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Calf Press on Leg Press";1;70;kg;12;;;;0;"";;1h 8m
2025-06-24 09:39:37;"Lower 1";"Calf Press on Leg Press";2;70;kg;10;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Calf Press on Leg Press";3;70;kg;10;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Calf Press on Leg Press";4;70;kg;10;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Crunch (Machine)";1;50;kg;12;;;;0;"";;1h 8m
2025-06-24 09:39:37;"Lower 1";"Crunch (Machine)";2;50;kg;20;;;;0;;;1h 8m
2025-06-24 09:39:37;"Lower 1";"Crunch (Machine)";3;64;kg;12;;;;0;;;1h 8m
2025-06-25 15:59:47;"Upper 2";"Lat Pulldown (Cable)";1;45;kg;15;;;;0;"";"Back focused";1h 7m
2025-06-25 15:59:47;"Upper 2";"Lat Pulldown (Cable)";2;45;kg;12;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Lat Pulldown (Cable)";3;45;kg;10;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"vertical row";1;50;kg;20;;;;0;"";;1h 7m
2025-06-25 15:59:47;"Upper 2";"vertical row";2;50;kg;11;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"vertical row";3;50;kg;12;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Face Pull (Cable)";1;30;kg;15;;;;0;"";;1h 7m
2025-06-25 15:59:47;"Upper 2";"Face Pull (Cable)";2;36;kg;15;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Face Pull (Cable)";3;36;kg;113;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Shoulder Press (Machine)";1;43;kg;10;;;;0;"";;1h 7m
2025-06-25 15:59:47;"Upper 2";"Shoulder Press (Machine)";2;43;kg;5;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Shoulder Press (Machine)";3;30;kg;7;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Incline Bench Press (Barbell)";1;60;kg;8;;;;0;"Back off";;1h 7m
2025-06-25 15:59:47;"Upper 2";"Incline Bench Press (Barbell)";2;60;kg;5;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Incline Bench Press (Barbell)";3;40;kg;10;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Incline Bench Press (Barbell)";4;30;kg;10;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Chest Fly";1;36;kg;12;;;;0;"";;1h 7m
2025-06-25 15:59:47;"Upper 2";"Chest Fly";2;36;kg;12;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Chest Fly";3;36;kg;10;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Preacher Curl (Barbell)";1;15;kg;8;;;;0;"";;1h 7m
2025-06-25 15:59:47;"Upper 2";"Preacher Curl (Barbell)";2;10;kg;6;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Preacher Curl (Barbell)";3;10;kg;6;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Triceps Pushdown (Cable - Straight Bar)";1;30;kg;12;;;;0;"";;1h 7m
2025-06-25 15:59:47;"Upper 2";"Triceps Pushdown (Cable - Straight Bar)";2;30;kg;10;;;;0;;;1h 7m
2025-06-25 15:59:47;"Upper 2";"Triceps Pushdown (Cable - Straight Bar)";3;30;kg;11;;;;0;;;1h 7m
2025-06-27 15:38:12;"Lower 2";"Lying Leg Curl (Machine)";1;50;kg;7;;;;0;"";"glute focused";43m
2025-06-27 15:38:12;"Lower 2";"Lying Leg Curl (Machine)";2;43;kg;10;;;;0;;;43m
2025-06-27 15:38:12;"Lower 2";"Lying Leg Curl (Machine)";3;43;kg;8;;;;0;;;43m
2025-06-27 15:38:12;"Lower 2";"Hip Abductor (Machine)";1;30;kg;10;;;;0;"";;43m
2025-06-27 15:38:12;"Lower 2";"Hip Abductor (Machine)";2;34;kg;12;;;;0;;;43m
2025-06-27 15:38:12;"Lower 2";"Hip Abductor (Machine)";3;34;kg;12;;;;0;;;43m
2025-06-27 15:38:12;"Lower 2";"Leg Press";1;80;kg;10;;;;0;"";;43m
2025-06-27 15:38:12;"Lower 2";"Leg Press";2;100;kg;10;;;;0;;;43m
2025-06-27 15:38:12;"Lower 2";"Leg Press";3;100;kg;12;;;;0;;;43m
2025-06-27 15:38:12;"Lower 2";"Leg Press";4;20;kg;12;;;;0;;;43m
2025-06-27 15:38:12;"Lower 2";"Calf Press on Leg Press";1;70;kg;10;;;;0;"";;43m
2025-06-27 15:38:12;"Lower 2";"Calf Press on Leg Press";2;70;kg;12;;;;0;;;43m
2025-06-27 15:38:12;"Lower 2";"Calf Press on Leg Press";3;70;kg;12;;;;0;;;43m
2025-06-30 09:41:37;"Upper 1";"Bench Press (Barbell)";1;60;kg;10;;;;0;"3rd set is back off 60/85% ";"chest focuses";1h 20m
2025-06-30 09:41:37;"Upper 1";"Bench Press (Barbell)";2;60;kg;8;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Bench Press (Barbell)";4;40;kg;10;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Pec Deck (Machine)";1;36;kg;12;;;;0;"";;1h 20m
2025-06-30 09:41:37;"Upper 1";"Pec Deck (Machine)";2;36;kg;12;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Pec Deck (Machine)";3;36;kg;10;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Pull Up (Assisted)";1;50;kg;12;;;;0;"";;1h 20m
2025-06-30 09:41:37;"Upper 1";"Pull Up (Assisted)";2;50;kg;10;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Pull Up (Assisted)";3;50;kg;9;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"vertical row";1;50;kg;12;;;;0;"";;1h 20m
2025-06-30 09:41:37;"Upper 1";"vertical row";2;50;kg;11;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"vertical row";3;50;kg;13;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Bicep Curl (Barbell)";1;10;kg;15;;;;0;"";;1h 20m
2025-06-30 09:41:37;"Upper 1";"Bicep Curl (Barbell)";2;10;kg;10;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Bicep Curl (Barbell)";3;10;kg;10;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Hammer Curl (Dumbbell)";1;8;kg;10;;;;0;"";;1h 20m
2025-06-30 09:41:37;"Upper 1";"Hammer Curl (Dumbbell)";2;8;kg;10;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Hammer Curl (Dumbbell)";3;8;kg;10;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Skullcrusher (Barbell)";1;20;kg;9;;;;0;"";;1h 20m
2025-06-30 09:41:37;"Upper 1";"Skullcrusher (Barbell)";2;20;kg;7;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Skullcrusher (Barbell)";3;10;kg;12;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Shoulder Press (Machine)";1;43;kg;8;;;;0;"";;1h 20m
2025-06-30 09:41:37;"Upper 1";"Shoulder Press (Machine)";2;43;kg;5;;;;0;;;1h 20m
2025-06-30 09:41:37;"Upper 1";"Shoulder Press (Machine)";3;43;kg;6;;;;0;;;1h 20m
2025-07-01 09:37:43;"Lower 1";"Hack Squat";1;30;kg;9;;;;0;"3rd is back off";"quad focused";1h 2m
2025-07-01 09:37:43;"Lower 1";"Hack Squat";2;30;kg;9;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Hack Squat";3;20;kg;5;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Lying Leg Curl (Machine)";1;43;kg;9;;;;0;"";;1h 2m
2025-07-01 09:37:43;"Lower 1";"Lying Leg Curl (Machine)";2;36;kg;10;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Lying Leg Curl (Machine)";3;36;kg;10;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Lying Leg Curl (Machine)";4;30;kg;10;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Leg Extension (Machine)";1;43;kg;13;;;;0;"";;1h 2m
2025-07-01 09:37:43;"Lower 1";"Leg Extension (Machine)";2;43;kg;11;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Leg Extension (Machine)";3;43;kg;12;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Romanian Deadlift (Barbell)";1;30;kg;12;;;;0;"";;1h 2m
2025-07-01 09:37:43;"Lower 1";"Romanian Deadlift (Barbell)";2;30;kg;12;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Romanian Deadlift (Barbell)";3;30;kg;10;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Calf Press on Leg Press";1;77;kg;12;;;;0;"";;1h 2m
2025-07-01 09:37:43;"Lower 1";"Calf Press on Leg Press";2;77;kg;12;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Calf Press on Leg Press";3;77;kg;13;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Crunch (Machine)";1;57;kg;15;;;;0;"";;1h 2m
2025-07-01 09:37:43;"Lower 1";"Crunch (Machine)";2;57;kg;15;;;;0;;;1h 2m
2025-07-01 09:37:43;"Lower 1";"Crunch (Machine)";3;57;kg;13;;;;0;;;1h 2m
2025-07-03 16:53:26;"Upper 2";"Lat Pulldown (Cable)";1;50;kg;12;;;;0;"";"Back focused";1h 9m
2025-07-03 16:53:26;"Upper 2";"Lat Pulldown (Cable)";2;50;kg;12;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Lat Pulldown (Cable)";3;50;kg;11;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Lat Pulldown (Cable)";4;20;kg;10;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Seated Row (Cable)";1;43;kg;15;;;;0;"";;1h 9m
2025-07-03 16:53:26;"Upper 2";"Seated Row (Cable)";2;43;kg;16;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Seated Row (Cable)";3;43;kg;12;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Face Pull (Cable)";1;30;kg;20;;;;0;"";;1h 9m
2025-07-03 16:53:26;"Upper 2";"Face Pull (Cable)";2;43;kg;10;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Face Pull (Cable)";3;36;kg;10;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Shoulder Press (Machine)";1;43;kg;12;;;;0;"";;1h 9m
2025-07-03 16:53:26;"Upper 2";"Shoulder Press (Machine)";2;43;kg;8;9;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Shoulder Press (Machine)";3;43;kg;6;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Pec Deck (Machine)";1;43;kg;12;;;;0;"";;1h 9m
2025-07-03 16:53:26;"Upper 2";"Pec Deck (Machine)";2;43;kg;8;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Pec Deck (Machine)";3;36;kg;9;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Preacher Curl (Barbell)";1;15;kg;13;;;;0;"";;1h 9m
2025-07-03 16:53:26;"Upper 2";"Preacher Curl (Barbell)";2;15;kg;8;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Preacher Curl (Barbell)";3;15;kg;7;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Triceps Pushdown (Cable - Straight Bar)";1;36;kg;17;;;;0;"";;1h 9m
2025-07-03 16:53:26;"Upper 2";"Triceps Pushdown (Cable - Straight Bar)";2;36;kg;10;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Triceps Pushdown (Cable - Straight Bar)";3;36;kg;10;;;;0;;;1h 9m
